basin,date,lat,lon,gear,sci_name,species,n
Calcasieu,8/9/2005,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,8/25/2005,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,8/25/2005,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,8/25/2005,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,64
Calcasieu,9/13/2005,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,9/13/2005,29.87972,-93.38028,Gillnet,Chaetodipterus Faber,Atlantic Spadefish,1
Calcasieu,10/18/2005,29.87972,-93.38028,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,11/30/2005,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,9
Calcasieu,11/30/2005,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,12/12/2005,29.87972,-93.38028,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,12/12/2005,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2/8/2006,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2/8/2006,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2/8/2006,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,3/28/2006,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,4/25/2006,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/2/2006,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,5/2/2006,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/18/2006,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,7/18/2006,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,9/27/2006,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,9/27/2006,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,9/27/2006,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,9/27/2006,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,9/29/2006,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,9/29/2006,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,10/10/2006,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,11/17/2006,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,12/13/2006,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,9
Calcasieu,12/13/2006,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,12/13/2006,29.87972,-93.38028,Gillnet,Mugil Cephalus,Striped Mullet,1
Calcasieu,12/13/2006,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,36
Calcasieu,1/26/2007,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,1/26/2007,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,2/22/2007,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,3/9/2007,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,3/9/2007,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,16
Calcasieu,4/11/2007,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,4/20/2007,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,4/20/2007,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,4/20/2007,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,4/20/2007,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,225
Calcasieu,5/22/2007,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,5/22/2007,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,5/30/2007,29.87972,-93.38028,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,6/5/2007,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,6/5/2007,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,6/5/2007,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,6/5/2007,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,6/5/2007,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,6/20/2007,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,7/9/2007,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,7/9/2007,29.87972,-93.38028,Gillnet,Callinectes Sapidus,Blue Crab,4
Calcasieu,7/9/2007,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,7/9/2007,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,7/24/2007,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,7/24/2007,29.87972,-93.38028,Gillnet,Dasyatis Sabina,Atlantic Stingray,1
Calcasieu,8/7/2007,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,8/7/2007,29.87972,-93.38028,Gillnet,Elops Saurus,Ladyfish,1
Calcasieu,9/20/2007,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,9/27/2007,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,9/27/2007,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,11/20/2007,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,11/20/2007,29.87972,-93.38028,Gillnet,Mugil Cephalus,Striped Mullet,1
Calcasieu,11/20/2007,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,16
Calcasieu,11/20/2007,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,12/10/2007,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,1/22/2008,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,100
Calcasieu,2/15/2008,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,9
Calcasieu,4/8/2008,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,4/8/2008,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,4/8/2008,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,4/8/2008,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,16
Calcasieu,4/22/2008,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,4/22/2008,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/22/2008,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,5/13/2008,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,5/13/2008,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,5/21/2008,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,5/21/2008,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,5/21/2008,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,6/3/2008,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,7/10/2008,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1170
Calcasieu,7/10/2008,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,7/25/2008,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,7/25/2008,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1320
Calcasieu,7/25/2008,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,8/6/2008,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,8/6/2008,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,8/6/2008,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,400
Calcasieu,9/25/2008,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,9/29/2008,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,9/29/2008,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,11/20/2008,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,12/15/2008,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,12/15/2008,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,12/15/2008,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,9
Calcasieu,1/22/2009,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,16
Calcasieu,3/11/2009,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,9
Calcasieu,3/11/2009,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,4/15/2009,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/7/2009,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,5/20/2009,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,5/20/2009,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/20/2009,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,16
Calcasieu,5/20/2009,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,6/3/2009,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,7/14/2009,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,4
Calcasieu,7/14/2009,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,8/11/2009,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,8/11/2009,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,8/25/2009,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,9/16/2009,29.87972,-93.38028,Gillnet,Atractosteus Spatula,Alligator Gar,1
Calcasieu,9/16/2009,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,9/16/2009,29.87972,-93.38028,Gillnet,Elops Saurus,Ladyfish,1
Calcasieu,9/28/2009,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,9/28/2009,29.87972,-93.38028,Gillnet,Cynoscion Arenarius,Sand Seatrout,1
Calcasieu,10/14/2009,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,12/7/2009,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,16
Calcasieu,1/21/2010,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,3/30/2010,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,3/30/2010,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,3/30/2010,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,9
Calcasieu,4/21/2010,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,4/26/2010,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/25/2010,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/25/2010,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,5/25/2010,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,6/7/2010,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,6/7/2010,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,6/7/2010,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,7/29/2010,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,8/16/2010,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,8/16/2010,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,9/29/2010,29.87972,-93.38028,Gillnet,Dasyatis Sabina,Atlantic Stingray,1
Calcasieu,10/7/2010,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,11/23/2010,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,11/23/2010,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,11/23/2010,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,12/6/2010,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,3/31/2011,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,7
Calcasieu,4/13/2011,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/17/2011,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,5/17/2011,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,16
Calcasieu,7/20/2011,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,8/5/2011,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,8/23/2011,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,8/23/2011,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,8/23/2011,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,8/23/2011,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,25
Calcasieu,11/29/2011,29.87972,-93.38028,Gillnet,Mugil Cephalus,Striped Mullet,4
Calcasieu,12/12/2011,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,6
Calcasieu,4/10/2012,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,4/24/2012,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/3/2012,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,6/6/2012,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,6/6/2012,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,6/21/2012,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,7/18/2012,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,7/18/2012,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,9/11/2012,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,9/24/2012,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,9/24/2012,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,11/20/2012,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,12/11/2012,29.87972,-93.38028,Gillnet,Mugil Cephalus,Striped Mullet,4
Calcasieu,2/15/2013,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2/15/2013,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,49
Calcasieu,2/15/2013,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,5/13/2013,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,4
Calcasieu,5/13/2013,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/24/2013,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,5/24/2013,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,16
Calcasieu,6/21/2013,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,4
Calcasieu,6/21/2013,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,36
Calcasieu,7/19/2013,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,11/19/2013,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,16
Calcasieu,11/19/2013,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,11/19/2013,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,11/19/2013,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,12/4/2013,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,1/22/2014,29.87972,-93.38028,Gillnet,Mugil Cephalus,Striped Mullet,9
Calcasieu,3/14/2014,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,3/14/2014,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/19/2014,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,7/23/2014,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,8/20/2014,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,12/1/2014,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,81
Calcasieu,12/1/2014,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,1/6/2015,29.87972,-93.38028,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Calcasieu,5/4/2015,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,5/4/2015,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,6/18/2015,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,7/21/2015,29.87972,-93.38028,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,11/3/2015,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,1/5/2016,29.87972,-93.38028,Gillnet,Mugil Cephalus,Striped Mullet,4
Calcasieu,3/2/2016,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,8/10/2016,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,8/10/2016,29.87972,-93.38028,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,5/23/2017,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/23/2017,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/18/2018,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,5/3/2018,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,7/18/2018,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,9/13/2018,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,9/27/2018,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,9/27/2018,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,9/27/2018,29.87972,-93.38028,Gillnet,Brevoortia Patronus,Gulf Menhaden,9
Calcasieu,9/27/2018,29.87972,-93.38028,Gillnet,Leiostomus Xanthurus,Spot,1
Calcasieu,9/27/2018,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,9/27/2018,29.87972,-93.38028,Gillnet,Penaeus Setiferus,White Shrimp,16
Calcasieu,11/25/1991,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,11/25/1991,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,11/25/1991,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,16
Calcasieu,1/15/1992,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,5
Calcasieu,2/27/1992,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,3/12/1992,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,3/12/1992,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,3/26/1992,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,3/26/1992,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,4/7/1992,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,4/28/1992,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,5/7/1992,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,5/27/1992,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,5/27/1992,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,2
Calcasieu,5/27/1992,30.04861,-93.31833,Gillnet,Paralichthys Lethostigma,Southern Flounder,1
Calcasieu,5/27/1992,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/27/1992,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,6/9/1992,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,6/9/1992,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,6/9/1992,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,6/9/1992,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,6/18/1992,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,6/18/1992,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,2
Calcasieu,6/18/1992,30.04861,-93.31833,Gillnet,Mugil Cephalus,Striped Mullet,1
Calcasieu,6/18/1992,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,6/18/1992,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,8/4/1992,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,8/6/1992,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,8/6/1992,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,9/17/1992,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,10/12/1992,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,1/6/1993,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2/2/1993,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,5/26/1993,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,7/19/1993,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,7/19/1993,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,7/19/1993,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,7/26/1993,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,8/11/1993,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,8/11/1993,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,8/24/1993,30.04861,-93.31833,Gillnet,Elops Saurus,Ladyfish,1
Calcasieu,10/5/1993,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,6
Calcasieu,10/5/1993,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,11/17/1993,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,11/17/1993,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,1/19/1994,30.04861,-93.31833,Gillnet,Alosa Chrysochloris,Skipjack Herring,1
Calcasieu,3/3/1994,30.04861,-93.31833,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Calcasieu,3/3/1994,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,5/4/1994,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/4/1994,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,5/9/1994,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,6/29/1994,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,6/29/1994,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,7/6/1994,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,10
Calcasieu,7/6/1994,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,7/26/1994,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
